"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"455.930000","","100,0","Solex Tours Westland kan 3 (kort onderling verkeer begeleiding)","De Lier",""
"455.930000","","D023","onbekend","Rotterdam Botlek",""
"455.930000","","141,3","(Kraan)","Rotterdam Botlek",""
"455.930000","455.93000","DCS 654","Onbekende gebruiker bij het Palaceplein","Scheveningen","Analoog"
"455.97000","455.97000","C 110.9","Center Parcs de Huttenheugte (Zwembad Aqua Mundo)","Dalen","Analoog"
"455.970000","455.97000","127,3","Primark Hilvertshof (Winkelpersoneel)","Hilversum",""
"455.970000","455.97000","127,3","Primark (Winkelpersoneel)","Arnhem",""
"455.970000","455.97000","127,3","Primark (Winkelpersoneel)","Hoofddorp",""
"455.970000","455.97000","127,3","Primark Den Haag Centrum (Winkelpersoneel)","Den Haag",""
"455.970000","455.97000","127,3","Primark Almere (Winkelpersoneel)","Almere",""
"455.970000","455.97000","127,3","Primark (Winkelpersoneel)","Zaandam",""
"455.970000","455.97000","127,3","Primark (Winkelpersoneel)","Groningen",""
"455.970000","455.97000","127,3","Primark (Winkelpersoneel)","Zwolle",""
"455.970000","455.97000","127,3","Beveiliging Scheepvaart en Transportcollege in het Lloydkwartier","Rotterdam",""
"455.970000","455.97000","DCS255","ASVZ Vincentius (Kanaal 1)","Udenhout",""
"455.970000","","","B�ller bouwmaterialen","Arkel",""
"455.970000","","","Akzo Zoutchemie","Rotterdam",""
"455.970000","","","Stadion De Kuip","Rotterdam",""
"455.970000","455.97000","","Admiraal de Ruyter ziekenhuis","Zierikzee",""
"455.970000","455.97000","","Hanzehogeschool Groningen (Kanaal 1)","Groningen",""
"455.970000","455.97000","","Bodewes Scheepswerven","Hoogezand",""
"455.970000","","","Rendac of electriciteitscentrale","Bergum",""
"455.970000","","","GGZ","Heerenveen",""
"455.970000","","","Destructiebedrijf  Rendac","Suameer",""
"455.970000","","","Ericson Radio Systems BV","Emmen",""
"455.970000","","","Rockwool","Roermond",""
"455.970000","455.97000","","Nederlands Instituut voor Beeld en Geluid","Hilversum",""
"455.970000","455.97000","","Stewards FC Twente bij uitwedstrijden","Enschede","DMR"
"455.970000","455.97000","","Centrale Bibliotheek (Maat Beveiliging)","Rotterdam",""
"455.970000","","67,0","Friese Poort (opleiding beveiliging?)","Leeuwarden",""
"455.970000","455.97000","77,0","Museum Volkenkunde","Leiden",""
"456.01000","456.01000","C 103.5","Rijks Universiteit, Zernike terrein: Facilitair, Scheikunde en Bernouilleborg","Groningen","Analoog"
"456.01000","456.01000","","Verkeersgroep","Groningen","DMR"
"456.010000","","91,5","onbekend","Rotterdam",""
"456.010000","456.01000","162,2","Avans Hogeschool","Den Bosch",""
"456.010000","","162,2","Onbekend Havenbedrijf","Amsterdam",""
"456.010000","","162,2","RDW Testcentrum","Lelystad",""
"456.010000","","","Maasziekenhuis","Boxmeer",""
"456.010000","","","Verpleeghuis Agnes Stichting","Geertruidenberg",""
"456.010000","","","Ikea","Amersfoort",""
"456.010000","456.01000","82,5","Buurtpreventie Reeshof","Tilburg",""
"456.010000","","","Sint Anthonius  Zh","Nieuwegein",""
"456.010000","","","NUON Power Generation","Utrecht",""
"456.010000","","","KLM maintenance Schiphol-Oost","Schiphol",""
"456.010000","","","Zorgsaam Ziekenhuis
","Terneuzen
",""
"456.010000","","","Damen Holland
","Vlissingen
",""
"456.010000","","67,0","onbekend","Rotterdam",""
"456.010000","","173,8","G4S Beveiliging NUON Power Generation","Velsen-Noord",""
"456.010000","456.01000","118,8","Sloterparkbad (badmeesters-bewaking)","Amsterdam",""
"456.010000","456.01000","118,8","Kijlstra Bestrating","Veendam",""
"456.010000","","100,0","Toezicht/parkeerbeheer/EHBO Henschotermeer","Woudenberg",""
"456.010000","456.01000","100,0","Beveiliging/BHV Hoofdkantoor G4S Nederland","Amsterdam",""
"456.030000","","","Van Leeuwen glashandel","Rotterdam",""
"456.030000","456.03000","","Kipa Electronica","Den Ham",""
"456.030000","","77,0","onbekend","Rotterdam",""
"456.07000","456.07000","C 69,3","BASF Chemicals (Kanaal 5)","Heerenveen","Analoog"
"456.070000","","","Winkelcentrum  Zaailand/VenD/CenA/Hema beveiliging","Leeuwarden",""
"456.070000","","","Rockwool","Roermond",""
"456.090000","","","Cindu","Uithoorn",""
"456.090000","","","Rockwool","Roermond",""
"456.15000","456.15000","","Personenoproepsysteem","Landelijk","Overige"
"456.17000","456.17000","C 69,3","BASF Chemicals (Kanaal 7)","Heerenveen","Analoog"
"456.17000","457.17000","C 67.0","Beveiliging Rijkskantoor Koningskade 4 (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties) Kanaal 3","Den Haag","Analoog"
"456.17000","456.17000","C 146.2","Beveiliging Rijkskantoor Koningskade 4 (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties) Kanaal 5","Den Haag","Analoog"
"456.170000","","","Gist-Brocades","Delft",""
"456.170000","","","KNMI Koninklijk  nederlands  meteologisch instituut","De Bilt",""
"456.170000","","","NUON","Duiven",""
"456.170000","","","Ricas bv","Ede",""
"456.170000","","","Bedrijfshulpverlening UWV Venlo kanaal 1","Venlo",""
"456.170000","456.17000","186,2","ABBOTT (BHV Calamiteitenkanaal)","Weesp",""
"456.210000","","","Batavus","Heerenveen",""
"456.230000","","","Bouwbedrijf van Eesteren","Rotterdam",""
"456.25000","456.25000","","Belangen Vereniging Stockcar Rijders (BVSR) Wedstrijdleiding (Kanaal 501)","Landelijk","Analoog"
"456.25000","456.25000","","Midland Circuit/NOV Autospeedway (Kanaal 501, Stockcar F1)","Lelystad","Analoog"
"456.250000","","","Golf Course","Houten",""
"456.270000","","","Huismeester / Receptie Hogeschool van Amsterdam James Wattstraat","Amsterdam",""
"456.270000","456.27000","186,2","Onbekend Hotel 	Omgeving Oosterdok/Centrum","Amsterdam",""
"456.290000","456.29000","225,7","BHV Politie kroonstraat","Utrecht",""
"456.350000","","186,2","onbekend","Rotterdam",""
"456.37000","456.37000","C 69,3","BASF Chemicals (Kanaal 6)","Heerenveen","Analoog"
"456.370000","","","Akzo Zoutchemie","Rotterdam",""
"456.370000","","82,5","BP Nederland","Amsterdam",""
"456.370000","","77,0","Esso?","Rotterdam Europoort",""
"456.390000","","","Akzo Zoutchemie","Rotterdam",""
"456.43000","456.43000","C 69,3","BASF Chemicals (Kanaal 4)","Heerenveen","Analoog"
"456.43000","456.43000","C 146.2","Beveiliging Rijkskantoor Koningskade 4 (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties) Kanaal 6","Den Haag","Analoog"
"456.430000","","","Gist-Brocades","Delft",""
"456.430000","","","NUON","Duiven",""
"456.430000","","","Ricas bv","Ede",""
"456.430000","","","Bedrijfshulpverlening UWV Venlo kanaal 2","Venlo",""
"456.430000","456.43000","141,3","ABBOTT (BHV Oefenkanaal)","Weesp",""
"456.450000","456.45000","","Personen Zoek Installaties","Landelijk",""
"456.470000","","203,5","DSM Gist kan 4 (diverse diensten o,a transport)","Delft",""
"456.50000","456.50000","","Midland Circuit/NOV Autospeedway (Kanaal 521, Stockcar F2)","Lelystad","Analoog"
"456.75000","456.75000","","Midland Circuit/NOV Autospeedway (Kanaal 541, Stockcar F2 Junior)","Lelystad","Analoog"
"457.00000","457.00000","","Midland Circuit/NOV Autospeedway (Kanaal 561, Continental Stockrods)","Lelystad","Analoog"
"457.230000","467.23000","114,8","(Tank 743 / Odfjell ??)","Rotterdam Botlek",""
"457.250000","","110,9","Security","Eindhoven",""
"457.250000","simplex","118,8","UWV (Laan van Zuid) BHV","Rotterdam",""
"457.290000","","127,3","Beveiligingsbedrijf bij een bedrijf rond het CS? Ingang van 467,290?","Groningen stad",""
"457.310000","467.31000","82,5","Nachtpreventieteam Laak","Den Haag",""
"457.310000","simplex","118,8","Nolet Distillery","Schiedam",""
"457.330000","","","Apenheul","Apeldoorn",""
"457.350000","457.35000","D223","Rijndam Revalidatie Centrum Westersingel","Rotterdam",""
"457.390000","467.39000","114,8","BP Rotterdam kanaal 2 Emergency (niet zeker)","Rotterdam-Europoort",""
"457.52500","457.52500","","On-board portofoonkanaal 1","Landelijk","Analoog"
"457.52500","467.52500","","Cruiseschip MS Rotterdam (Onboard porto)","Landelijk","DMR"
"457.52500","457.52500","DCS047","Pathe De Kuip (Kanaal 1)","Rotterdam","Analoog"
"457.53750","457.53750","","On-board portofoonkanaal 2","Landelijk","Analoog"
"457.543750","467.543750","","Cruiseschip Amera (Onboard porto)","Landelijk","DMR"
"457.55000","467.55000","","Cruiseschip MS Rotterdam (Onboard porto)","Landelijk","DMR"
"457.55000","457.55000","DCS073 ","Pathe Schouwburgplein (Kanaal 2)","Rotterdam","Analoog"
"457.55000","457.55000","","On-board portofoonkanaal 3","Landelijk","Analoog"
"457.55000","457.55000","DCS506","Pathe De Kuip (Kanaal 2)","Rotterdam","Analoog"
"457.56250","467.56250","","Cruiseschip MS Rotterdam (Onboard porto)","Landelijk","DMR"
"457.56250","457.56250","","On-board portofoonkanaal 4","Landelijk","Analoog"
"457.568750","467.568750","","Cruiseschip Amera (Onboard porto)","Landelijk","DMR"
"457.57500","467.57500","","Cruiseschip MS Rotterdam (Onboard porto)","Landelijk","DMR"
"457.57500","457.57500","","On-board portofoonkanaal 5","Landelijk","Analoog"
"457.57500","457.57500","","Pagingsysteem (Pocsag)","Regio Oosterwolde","Overige"
"457.57500","457.57500","DCS624 ","Pathe Schouwburgplein (Kanaal 1)","Rotterdam","Analoog"
"457.57500","457.57500","DCS624","Pathe De Kuip (Kanaal 3)","Rotterdam","Analoog"
"457.581250","467.581250","","Cruiseschip Amera (Onboard porto)","Landelijk","DMR"
"457.93125","457.93125","","SMELT Europe BV (Huurportofoons kanaal 4)","Landelijk","DMR"
"458.04375","458.04375","","SMELT Europe BV (Huurportofoons kanaal 2)","Landelijk","DMR"
"458.15625","458.15625","C 127.3","Brandweer Veiligheidsregio Zeeland, Manschappenportofoon kanaal 1","Regionaal","Analoog"
"458.15625","458.15625","C 203.5","Brandweer Zaanstreek-Waterland, Manschappenportofoon kanaal 1 (TS 8038)","Assendelft","Analoog"
"458.15625","458.15625","","Brandweer Brabant-Noord, Manschappenportofoon kanaal 1 (1e TS)","Oss","Analoog"
"458.15625","458.15625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 1 (Kazerne Hoek van Holland)","Hoek van Holland","Analoog"
"458.15625","458.15625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 1 (Kazerne Bosland)","Rotterdam","Analoog"
"458.15625","458.15625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 1 (Kazerne Herkingen)","Herkingen","Analoog"
"458.15625","458.15625","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 1","Heerjansdam","Analoog"
"458.15625","458.15625","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 1","Bleskensgraaf","Analoog"
"458.15625","458.15625","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 1 (TS 6831)","Leerdam","Analoog"
"458.15625","458.15625","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 1 (TS 0331)","Baarn","Analoog"
"458.15625","458.15625","127.3","Brandweer Veiligheidsregio Gelderland Midden objectportofoon","Arnhem","Analoog"
"458.15625","458.15625","C 91.5","Brandweer Brabant-Zuidoost, Objectportofoon kanaal 1","Regionaal","Analoog"
"458.15625","458.15625","C 127.3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 1 (TS 6631)","Zeist","Analoog"
"458.156250","458.15625","","Objectportofoon Brandweer Veiligheidsregio Kanaal 1<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Landelijk",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Gooi- en Vechtstreek objectportofoon kazerne Hilversum","Hilversum",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon 1e uitruk Tilburg-Vossenberg","Tilburg","Analoog"
"458.156250","458.15625","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS kazerne Diessen<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Diessen",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Drunen",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Rosmalen",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Boxtel",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Heeswijk-Dinther",""
"458.156250","458.15625","127,3","Brandweer Veiligheidsregio IJsselland objectportofoon TS 2830","Deventer","Analoog"
"458.156250","458.15625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Grave",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Boekel",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Boxmeer",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 5131","Goudswaard",""
"458.156250","458.15625","","Brandweer Veiligheidsregio Gelderland Midden objectportofoon TS 2731 Ede ","Ede",""
"458.156250","458.15625","186,2","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 3531/3532","Aalsmeer",""
"458.156250","458.15625","186,2","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 3131 kazerne Nico","Amsterdam",""
"458.19375","458.19375","","Brandweer Veiligheidsregio Zeeland, Manschappenportofoon kanaal 3","Regionaal","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 3 (Kazerne Maassluis)","Maassluis","Analoog"
"458.19375","458.19375","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 3","Zwijndrecht","Analoog"
"458.19375","458.19375","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 3","Groot Ammers","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 3 (Kazerne Albrandswaard)","Albrandswaard","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 3 (Kazerne Olympia)","Sommelsdijk","Analoog"
"458.19375","458.19375","","Brandweer Gelderland-Midden, Manschappenportofoon kanaal 3 (TS 07-2441)","Lunteren","Analoog"
"458.19375","458.19375","127.3","Brandweer Veiligheidsregio Gelderland Midden objectportofoon","Arnhem","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 3<BR>(Evenementenkazerne Albert Plesmanweg)","Rotterdam","Analoog"
"458.19375","458.19375","C 67,0","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 3 (AL 3952)","Maarssen","Analoog"
"458.19375","458.19375","C 177.3","Brandweer Zaanstreek-Waterland, Objectportofoon kanaal 3 (TS 8033)","Zaandam","Analoog"
"458.19375","458.19375","C 250.3","Brandweer Brabant-Zuidoost, Objectportofoon kanaal 3","Regionaal","Analoog"
"458.19375","458.19375","C 210.7","Brandweer Amsterdam-Amstelland, Objectportofoon kanaal 3 (TS BOCAS)","Amsterdam","Analoog"
"458.19375","458.19375","C 127.3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 3 (Post Nieuwegein-Zuid)	","Nieuwegein","Analoog"
"458.193750","458.19375","","Brandweer Veiligheidsregio Brabant-Zuidoost objectportofoon TS 3541","Beek en Donk",""
"458.193750","458.19375","","Objectportofoon Brandweer Veiligheidsregio Kanaal 3<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Landelijk",""
"458.193750","458.19375","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon 1e TS Tilburg-Centrum","Tilburg","Analoog"
"458.193750","458.19375","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS Geertruidenberg<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Geertruidenberg",""
"458.193750","458.19375","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS Goirle<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Goirle",""
"458.193750","458.19375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Drunen",""
"458.193750","458.19375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Rosmalen",""
"458.193750","458.19375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Boxtel",""
"458.193750","458.19375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Grave",""
"458.193750","458.19375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Boxmeer",""
"458.193750","458.19375","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 5231","Nieuw-Beijerland",""
"458.193750","458.19375","210,7","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 3431 kazerne Victor","Amsterdam",""
"458.20625 	","458.20625 	","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 5 (TS 5531 HW 5551)","Veenendaal","Analoog"
"458.20625 	","458.20625 	","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 5 (TS 1632)","Eemnes","Analoog"
"458.20625 	","458.20625 	","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 5 (TS 4931 post Zuilen)","Utrecht","Analoog"
"458.20625","458.20625","","Brandweer Veiligheidsregio Zeeland, Manschappenportofoon kanaal 5","Regionaal","Analoog"
"458.20625","458.20625","","Brandweer Brabant-Noord, Manschappenportofoon kanaal 5","Zeeland","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Mijnsherenlaan)","Rotterdam","Analoog"
"458.20625","458.20625","C 118.8","Brandweer Brabant-Zuidoost, Objectportofoon kanaal 5","Regionaal","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Vlaardingen)","Vlaardingen","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Rockanje)","Rockanje","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Keijenburg)","Rotterdam","Analoog"
"458.20625","458.20625","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 5 (Kazerne Stad aan t Haringvliet)","Stad aan t Haringvliet","Analoog"
"458.20625","458.20625","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 5","Hendrik Ido Ambacht","Analoog"
"458.20625","458.20625","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 5","Goudriaan","Analoog"
"458.206250","458.20625","","Objectportofoon Brandweer Veiligheidsregio Kanaal 5<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Landelijk",""
"458.206250","458.20625","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon reservekanaal Tilburg-Vossenberg","Tilburg","Analoog"
"458.206250","458.20625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Heusden",""
"458.206250","458.20625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Den Bosch",""
"458.206250","458.20625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Liempde",""
"458.206250","458.20625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon","Geffen",""
"458.206250","458.20625","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Vierlingsbeek",""
"458.206250","458.20625","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 5331","Zuid-Beijerland",""
"458.206250","458.20625","127,3","Brandweer Veiligheidsregio Gelderland Midden objectportofoon TS 2831 Ede Stadspoort","Ede",""
"458.206250","458.20625","179,9","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 4231 kazerne Diemen","Diemen",""
"458.21875 	","458.21875 	","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 7 (TS 2531)","Linschoten","Analoog"
"458.21875 	","458.21875 	","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 7 (TS 5541)","Veenendaal","Analoog"
"458.21875 	","458.21875 	","C 67,0","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 7 (TS 1831)","Houten","Analoog"
"458.21875 	","458.21875 	","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 7 (TS 4831 post Voordorp)","Utrecht","Analoog"
"458.21875","458.21875","","Brandweer Veiligheidsregio Zeeland, Manschappenportofoon kanaal 7","Regionaal","Analoog"
"458.21875","458.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Manschappenportofoon kanaal 7 (Kazerne Schiedam)","Schiedam","Analoog"
"458.21875","458.21875","C 127,3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 7 (Kazerne Slotlaan)","Capelle aan den IJssel","Analoog"
"458.21875","458.21875","C 250,3","Brandweer Zaanstreek-Waterland, Manschappenportofoon kanaal 7 (TS 8031)","Zaandam","Analoog"
"458.21875","458.21875","C 67.0","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 7 (TS 6031)","Maasdam","Analoog"
"458.21875","458.21875","C 206.5","Brandweer Brabant-Zuidoost, Objectportofoon kanaal 7","Regionaal","Analoog"
"458.21875","458.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 7 (Kazerne Hellevoetsluis)","Hellevoetsluis","Analoog"
"458.21875","458.21875","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 7 (Kazerne Den Bommel)","Den Bommel","Analoog"
"458.21875","458.21875","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 7","Papendrecht","Analoog"
"458.218750","458.21875","","Objectportofoon Brandweer Veiligheidsregio Kanaal 7<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Landelijk",""
"458.218750","458.21875","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS Berkel-Enschot<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Berkel-Enschot",""
"458.218750","458.21875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Den Bosch",""
"458.218750","458.21875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Sint-Oedenrode",""
"458.218750","458.21875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Heesch",""
"458.218750","458.21875","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Mill",""
"458.218750","458.21875","","Brandweer Veiligheidsregio Zuid-Holland Zuid objectportofoon TS 5531","Numansdorp",""
"458.218750","458.21875","241,8","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 2631 kazerne Pieter","Amsterdam",""
"458.29375","458.29375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 9 (Kazerne Zwartewaal)","Zwartewaal","Analoog"
"458.29375","458.29375","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon reserve voertuigen kazerne Tilburg-Centrum","Tilburg","Analoog"
"458.29375","458.29375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 9 (Kazerne Frobenstraat)","Rotterdam","Analoog"
"458.29375","458.29375","C 127.3","Brandweer Rotterdam-Rijnmond, Objectportofoon kanaal 9 (Kazerne Barendrecht)","Barendrecht","Analoog"
"458.29375","458.29375","","Brandweer Zuid-Holland Zuid, Manschappenportofoon kanaal 9","Alblasserdam","Analoog"
"458.29375","458.29375","C 229.1","Brandweer Brabant-Zuidoost, Objectportofoon kanaal 9","Regionaal","Analoog"
"458.29375","458.29375","C 127,3","Brandweer Veiligheidsregio Utrecht, Manschappenportofoon kanaal 9 (TS 4431 post Leidsche Rijn)","Utrecht","Analoog"
"458.29375","458.29375","C 127.3","Brandweer Veiligheidsregio IJsselland, Objectportofoon kanaal 9 (TS 2334)","Bergentheim","Analoog"
"458.29375","458.29375","","Brandweer Veiligheidsregio Zeeland, Manschappenportofoon kanaal 9","Regionaal","Analoog"
"458.293750","458.29375","127,3","Brandweer Veiligheidsregio IJsselland objectportofoon TS 2833","Diepenveen",""
"458.293750","458.29375","173,8","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 2531 kazerne  Osdorp","Amsterdam",""
"458.293750","458.29375","173,8","Brandweer Veiligheidsregio Amsterdam-Amstelland objectportofoon TS 3335 kazerne Duivendrecht","Duivendrecht",""
"458.293750","458.29375","","Objectportofoon Brandweer Veiligheidsregio Kanaal 9<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Landelijk",""
"458.293750","458.29375","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS Udenhout<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Udenhout",""
"458.293750","458.29375","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS 1e Uitruk Made<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Made",""
"458.293750","458.29375","","Brandweer Veiligheidsregio Midden- en West-Brabant objectportofoon TS Udenhout<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Udenhout",""
"458.293750","458.29375","","Brandweer Veiligheidsregio Brabant-Noord objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Den Bosch",""
